"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"188","Taylor Swift",0.32,0.462,0.24,-12.077,0.0377,0.92,0.113,171.319,"champagne problems","evermore",2020
"189","Taylor Swift",0.353,0.512,0.462,-10.491,0.0408,0.83,0.121,112.05,"gold rush","evermore",2020
"190","Taylor Swift",0.348,0.575,0.434,-8.193,0.0312,0.735,0.105,145.916,"‘tis the damn season","evermore",2020
"191","Taylor Swift",0.221,0.316,0.361,-10.381,0.0488,0.878,0.0797,74.952,"tolerate it","evermore",2020
"192","Taylor Swift",0.535,0.546,0.613,-7.589,0.0264,0.418,0.103,79.015,"no body, no crime (feat. HAIM)","evermore",2020
"193","Taylor Swift",0.211,0.559,0.334,-10.733,0.0376,0.87,0.114,122.079,"happiness","evermore",2020
"194","Taylor Swift",0.354,0.605,0.488,-8.322,0.0264,0.696,0.129,119.966,"dorothea","evermore",2020
"195","Taylor Swift",0.292,0.537,0.537,-11.266,0.0617,0.819,0.142,107.895,"coney island (feat. The National)","evermore",2020
"196","Taylor Swift",0.535,0.515,0.545,-9.277,0.0353,0.855,0.0921,88.856,"ivy","evermore",2020
"197","Taylor Swift",0.511,0.604,0.517,-9.014,0.0347,0.768,0.123,127.967,"cowboy like me","evermore",2020
"198","Taylor Swift",0.573,0.546,0.73,-7.704,0.0417,0.66,0.0972,157.895,"long story short","evermore",2020
"199","Taylor Swift",0.287,0.535,0.561,-11.609,0.0484,0.876,0.115,96.103,"marjorie","evermore",2020
"200","Taylor Swift",0.92,0.689,0.704,-10.813,0.245,0.835,0.134,151.884,"closure","evermore",2020
"201","Taylor Swift",0.32,0.39,0.27,-10.673,0.0308,0.937,0.111,125.177,"evermore (feat. Bon Iver)","evermore",2020
"202","Taylor Swift",0.529,0.392,0.574,-9.195,0.17,0.833,0.145,81.112,"willow","evermore",2020
"203","Taylor Swift",0.32,0.462,0.24,-12.077,0.0377,0.92,0.113,171.319,"champagne problems","evermore",2020
"204","Taylor Swift",0.353,0.512,0.462,-10.491,0.0408,0.83,0.121,112.05,"gold rush","evermore",2020
"205","Taylor Swift",0.348,0.575,0.434,-8.193,0.0312,0.735,0.105,145.916,"‘tis the damn season","evermore",2020
"206","Taylor Swift",0.221,0.316,0.361,-10.381,0.0488,0.878,0.0797,74.952,"tolerate it","evermore",2020
"207","Taylor Swift",0.535,0.546,0.613,-7.589,0.0264,0.418,0.103,79.015,"no body, no crime (feat. HAIM)","evermore",2020
"208","Taylor Swift",0.211,0.559,0.334,-10.733,0.0376,0.87,0.114,122.079,"happiness","evermore",2020
"209","Taylor Swift",0.354,0.605,0.488,-8.322,0.0264,0.696,0.129,119.966,"dorothea","evermore",2020
"210","Taylor Swift",0.292,0.537,0.537,-11.266,0.0617,0.819,0.142,107.895,"coney island (feat. The National)","evermore",2020
"211","Taylor Swift",0.535,0.515,0.545,-9.277,0.0353,0.855,0.0921,88.856,"ivy","evermore",2020
"212","Taylor Swift",0.511,0.604,0.517,-9.014,0.0347,0.768,0.123,127.967,"cowboy like me","evermore",2020
"213","Taylor Swift",0.573,0.546,0.73,-7.704,0.0417,0.66,0.0972,157.895,"long story short","evermore",2020
"214","Taylor Swift",0.287,0.535,0.561,-11.609,0.0484,0.876,0.115,96.103,"marjorie","evermore",2020
"215","Taylor Swift",0.92,0.689,0.704,-10.813,0.245,0.835,0.134,151.884,"closure","evermore",2020
"216","Taylor Swift",0.32,0.39,0.27,-10.673,0.0308,0.937,0.111,125.177,"evermore (feat. Bon Iver)","evermore",2020
"217","Taylor Swift",0.549,0.392,0.579,-9.195,0.164,0.835,0.145,80.961,"willow","evermore",2020
"218","Taylor Swift",0.325,0.463,0.248,-12.036,0.0374,0.92,0.113,171.346,"champagne problems","evermore",2020
"219","Taylor Swift",0.351,0.498,0.471,-10.406,0.0411,0.811,0.121,112.018,"gold rush","evermore",2020
"220","Taylor Swift",0.351,0.575,0.435,-8.193,0.0311,0.737,0.105,145.91,"‘tis the damn season","evermore",2020
"221","Taylor Swift",0.212,0.373,0.36,-10.376,0.0387,0.878,0.079,147.442,"tolerate it","evermore",2020
"222","Taylor Swift",0.528,0.547,0.613,-7.577,0.0264,0.431,0.102,79.011,"no body, no crime (feat. HAIM)","evermore",2020
"223","Taylor Swift",0.201,0.558,0.331,-10.649,0.0381,0.861,0.113,122.035,"happiness","evermore",2020
"224","Taylor Swift",0.361,0.607,0.488,-8.329,0.0264,0.694,0.129,119.953,"dorothea","evermore",2020
"225","Taylor Swift",0.304,0.529,0.536,-11.269,0.0627,0.826,0.141,107.873,"coney island (feat. The National)","evermore",2020
"226","Taylor Swift",0.522,0.329,0.547,-9.514,0.0397,0.848,0.088,86.629,"ivy","evermore",2020
"227","Taylor Swift",0.512,0.605,0.513,-8.962,0.0337,0.774,0.123,127.986,"cowboy like me","evermore",2020
"228","Taylor Swift",0.571,0.546,0.732,-7.715,0.0423,0.674,0.0972,157.893,"long story short","evermore",2020
"229","Taylor Swift",0.294,0.535,0.562,-11.615,0.0479,0.878,0.114,96.103,"marjorie","evermore",2020
"230","Taylor Swift",0.919,0.686,0.705,-10.823,0.249,0.832,0.134,151.868,"closure","evermore",2020
"231","Taylor Swift",0.314,0.395,0.27,-10.672,0.0309,0.937,0.111,120.94,"evermore (feat. Bon Iver)","evermore",2020
"232","Taylor Swift",0.163,0.78,0.361,-6.942,0.048,0.75,0.108,139.902,"the 1","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"233","Taylor Swift",0.534,0.612,0.58,-8.572,0.0419,0.525,0.26,130.045,"cardigan","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"234","Taylor Swift",0.701,0.688,0.653,-8.558,0.0403,0.481,0.106,147.991,"the last great american dynasty","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"235","Taylor Swift",0.16,0.31,0.374,-8.464,0.0275,0.761,0.11,75.938,"exile (feat. Bon Iver)","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"236","Taylor Swift",0.112,0.456,0.265,-10.663,0.0328,0.814,0.0679,129.947,"my tears ricochet","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"237","Taylor Swift",0.347,0.549,0.417,-10.064,0.035,0.686,0.0604,110.137,"mirrorball","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"238","Taylor Swift",0.374,0.602,0.494,-10.813,0.0277,0.888,0.0902,94.955,"seven","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"239","Taylor Swift",0.42,0.387,0.634,-9.222,0.0363,0.553,0.0931,89.567,"august","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"240","Taylor Swift",0.408,0.511,0.478,-9.837,0.0322,0.312,0.147,135.882,"this is me trying","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"241","Taylor Swift",0.44,0.529,0.304,-10.567,0.0356,0.862,0.108,119.58,"illicit affairs","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"242","Taylor Swift",0.454,0.651,0.459,-11.128,0.0507,0.859,0.105,83.455,"invisible string","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"243","Taylor Swift",0.451,0.593,0.7,-9.016,0.0492,0.67,0.116,141.898,"mad woman","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"244","Taylor Swift",0.103,0.317,0.254,-13.679,0.0286,0.727,0.0867,93.933,"epiphany","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"245","Taylor Swift",0.476,0.595,0.376,-8.767,0.0256,0.589,0.0989,95.946,"betty","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"246","Taylor Swift",0.328,0.644,0.284,-12.879,0.0821,0.916,0.0909,150.072,"peace","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"247","Taylor Swift",0.404,0.676,0.178,-15.01,0.0394,0.964,0.135,118.84,"hoax","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"248","Taylor Swift",0.268,0.313,0.258,-11.532,0.0383,0.842,0.0948,179.947,"the lakes - bonus track","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"249","Taylor Swift",0.156,0.708,0.25,-10.731,0.0361,0.898,0.102,139.803,"the 1 - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"250","Taylor Swift",0.247,0.395,0.234,-9.704,0.0382,0.88,0.107,86.478,"cardigan - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"251","Taylor Swift",0.614,0.64,0.618,-11.715,0.0379,0.743,0.0574,147.948,"the last great american dynasty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"252","Taylor Swift",0.108,0.359,0.305,-10.295,0.0306,0.848,0.111,151.956,"exile (feat. Bon Iver) - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"253","Taylor Swift",0.168,0.531,0.172,-12.34,0.0351,0.946,0.0615,129.007,"my tears ricochet - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"254","Taylor Swift",0.109,0.509,0.386,-8.434,0.0272,0.78,0.118,109.993,"mirrorball - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"255","Taylor Swift",0.363,0.694,0.449,-11.49,0.0301,0.914,0.1,94.963,"seven - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"256","Taylor Swift",0.545,0.554,0.663,-8.961,0.0324,0.5,0.791,89.977,"august - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"257","Taylor Swift",0.157,0.435,0.332,-11.611,0.031,0.928,0.0867,68.097,"this is me trying - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"258","Taylor Swift",0.435,0.489,0.235,-10.274,0.0356,0.883,0.113,117.699,"illicit affairs - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"259","Taylor Swift",0.351,0.59,0.282,-10.542,0.0281,0.942,0.11,83.438,"invisible string - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"260","Taylor Swift",0.346,0.663,0.465,-10.463,0.0408,0.887,0.109,141.834,"mad woman - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"261","Taylor Swift",0.113,0.524,0.2,-13.004,0.0274,0.916,0.068,93.87,"epiphany - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"262","Taylor Swift",0.518,0.538,0.316,-9.5,0.0299,0.841,0.119,95.68,"betty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"263","Taylor Swift",0.513,0.619,0.344,-11.472,0.0647,0.93,0.0734,149.897,"peace - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"264","Taylor Swift",0.483,0.682,0.155,-13.083,0.0394,0.962,0.18,118.832,"hoax - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"265","Taylor Swift",0.112,0.606,0.221,-11.767,0.0468,0.794,0.0888,89.844,"the lakes - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"266","Taylor Swift",0.171,0.765,0.348,-6.963,0.0579,0.764,0.108,140.016,"the 1","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"267","Taylor Swift",0.551,0.613,0.581,-8.588,0.0424,0.537,0.25,130.033,"cardigan","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"268","Taylor Swift",0.713,0.684,0.661,-8.507,0.0407,0.473,0.109,147.909,"the last great american dynasty","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"269","Taylor Swift",0.152,0.298,0.38,-8.426,0.0287,0.778,0.11,75.602,"exile (feat. Bon Iver)","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"270","Taylor Swift",0.112,0.469,0.263,-10.63,0.0329,0.806,0.0749,129.86,"my tears ricochet","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"271","Taylor Swift",0.379,0.553,0.413,-10.037,0.0334,0.687,0.0594,110.107,"mirrorball","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"272","Taylor Swift",0.415,0.596,0.488,-10.769,0.0274,0.9,0.091,94.922,"seven","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"273","Taylor Swift",0.403,0.532,0.623,-9.208,0.0331,0.538,0.0925,89.937,"august","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"274","Taylor Swift",0.412,0.515,0.476,-9.843,0.0328,0.314,0.171,135.886,"this is me trying","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"275","Taylor Swift",0.46,0.559,0.31,-10.445,0.0338,0.881,0.106,119.845,"illicit affairs","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"276","Taylor Swift",0.45,0.653,0.452,-11.143,0.055,0.838,0.108,83.433,"invisible string","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"277","Taylor Swift",0.533,0.596,0.709,-8.938,0.0431,0.649,0.114,141.978,"mad woman","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"278","Taylor Swift",0.106,0.175,0.267,-13.69,0.0302,0.731,0.0858,94.203,"epiphany","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"279","Taylor Swift",0.467,0.59,0.379,-8.717,0.0255,0.544,0.0983,96.029,"betty","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"280","Taylor Swift",0.334,0.651,0.269,-12.912,0.0983,0.918,0.0918,150.033,"peace","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"281","Taylor Swift",0.429,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,"hoax","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"282","Taylor Swift",0.287,0.509,0.262,-11.531,0.0311,0.85,0.0851,89.846,"the lakes - bonus track","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"283","Taylor Swift",0.161,0.701,0.253,-10.759,0.0374,0.895,0.105,139.653,"the 1 - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"284","Taylor Swift",0.247,0.395,0.234,-9.704,0.0382,0.88,0.107,86.478,"cardigan - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"285","Taylor Swift",0.536,0.642,0.623,-11.76,0.041,0.747,0.0542,147.936,"the last great american dynasty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"286","Taylor Swift",0.108,0.359,0.305,-10.295,0.0306,0.848,0.111,151.956,"exile (feat. Bon Iver) - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"287","Taylor Swift",0.168,0.531,0.172,-12.34,0.0351,0.946,0.0615,129.007,"my tears ricochet - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"288","Taylor Swift",0.109,0.509,0.386,-8.434,0.0272,0.78,0.118,109.993,"mirrorball - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"289","Taylor Swift",0.363,0.694,0.449,-11.49,0.0301,0.914,0.1,94.963,"seven - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"290","Taylor Swift",0.545,0.554,0.663,-8.961,0.0324,0.5,0.791,89.977,"august - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"291","Taylor Swift",0.157,0.435,0.332,-11.611,0.031,0.928,0.0867,68.097,"this is me trying - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"292","Taylor Swift",0.435,0.489,0.235,-10.274,0.0356,0.883,0.113,117.699,"illicit affairs - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"293","Taylor Swift",0.351,0.59,0.282,-10.542,0.0281,0.942,0.11,83.438,"invisible string - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"294","Taylor Swift",0.343,0.666,0.457,-10.46,0.0405,0.903,0.118,141.849,"mad woman - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"295","Taylor Swift",0.113,0.524,0.2,-13.004,0.0274,0.916,0.068,93.87,"epiphany - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"296","Taylor Swift",0.542,0.581,0.313,-9.597,0.0298,0.844,0.18,95.802,"betty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"297","Taylor Swift",0.519,0.595,0.355,-11.068,0.0607,0.934,0.0745,149.897,"peace - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"298","Taylor Swift",0.483,0.682,0.155,-13.083,0.0394,0.962,0.18,118.832,"hoax - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"299","Taylor Swift",0.112,0.606,0.221,-11.767,0.0468,0.794,0.0888,89.844,"the lakes - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"300","Taylor Swift",0.163,0.78,0.361,-6.942,0.048,0.75,0.108,139.902,"the 1","folklore (deluxe version)",2020
"301","Taylor Swift",0.534,0.612,0.58,-8.572,0.0419,0.525,0.26,130.045,"cardigan","folklore (deluxe version)",2020
"302","Taylor Swift",0.701,0.688,0.653,-8.558,0.0403,0.481,0.106,147.991,"the last great american dynasty","folklore (deluxe version)",2020
"303","Taylor Swift",0.16,0.31,0.374,-8.464,0.0275,0.761,0.11,75.938,"exile (feat. Bon Iver)","folklore (deluxe version)",2020
"304","Taylor Swift",0.112,0.456,0.265,-10.663,0.0328,0.814,0.0679,129.947,"my tears ricochet","folklore (deluxe version)",2020
"305","Taylor Swift",0.347,0.549,0.417,-10.064,0.035,0.686,0.0604,110.137,"mirrorball","folklore (deluxe version)",2020
"306","Taylor Swift",0.374,0.602,0.494,-10.813,0.0277,0.888,0.0902,94.955,"seven","folklore (deluxe version)",2020
"307","Taylor Swift",0.42,0.387,0.634,-9.222,0.0363,0.553,0.0931,89.567,"august","folklore (deluxe version)",2020
"308","Taylor Swift",0.408,0.511,0.478,-9.837,0.0322,0.312,0.147,135.882,"this is me trying","folklore (deluxe version)",2020
"309","Taylor Swift",0.44,0.529,0.304,-10.567,0.0356,0.862,0.108,119.58,"illicit affairs","folklore (deluxe version)",2020
"310","Taylor Swift",0.454,0.651,0.459,-11.128,0.0507,0.859,0.105,83.455,"invisible string","folklore (deluxe version)",2020
"311","Taylor Swift",0.451,0.593,0.7,-9.016,0.0492,0.67,0.116,141.898,"mad woman","folklore (deluxe version)",2020
"312","Taylor Swift",0.103,0.317,0.254,-13.679,0.0286,0.727,0.0867,93.933,"epiphany","folklore (deluxe version)",2020
"313","Taylor Swift",0.476,0.595,0.376,-8.767,0.0256,0.589,0.0989,95.946,"betty","folklore (deluxe version)",2020
"314","Taylor Swift",0.328,0.644,0.284,-12.879,0.0821,0.916,0.0909,150.072,"peace","folklore (deluxe version)",2020
"315","Taylor Swift",0.404,0.676,0.178,-15.01,0.0394,0.964,0.135,118.84,"hoax","folklore (deluxe version)",2020
